Player_ID,Player,NBA_Player_ID,Headshot_URL,Headshot_Status,Verification_Status
P003013,Lenny Wilkens*,78530.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78530.png,candidate,
P002108,Jamaal Wilkes,78532.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78532.png,candidate,
P002109,Jamaal Wilkes*,78532.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78532.png,candidate,
P001759,George Yardley,78628.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78628.png,candidate,
P001760,George Yardley*,78628.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78628.png,candidate,
P000735,Charles Barkley*,787.0,https://cdn.nba.com/headshots/nba/latest/1040x760/787.png,candidate,
P000734,Charles Barkley,787.0,https://cdn.nba.com/headshots/nba/latest/1040x760/787.png,candidate,
P001317,Dikembe Mutombo*,87.0,https://cdn.nba.com/headshots/nba/latest/1040x760/87.png,candidate,
P001316,Dikembe Mutombo,87.0,https://cdn.nba.com/headshots/nba/latest/1040x760/87.png,candidate,
P003348,Michael Jordan*,893.0,https://cdn.nba.com/headshots/nba/latest/1040x760/893.png,candidate,
P003347,Michael Jordan,893.0,https://cdn.nba.com/headshots/nba/latest/1040x760/893.png,candidate,
P004444,Tim Hardaway,896.0,https://cdn.nba.com/headshots/nba/latest/1040x760/896.png,candidate,
P004446,Tim Hardaway*,896.0,https://cdn.nba.com/headshots/nba/latest/1040x760/896.png,candidate,
P000821,Chris Mullin*,904.0,https://cdn.nba.com/headshots/nba/latest/1040x760/904.png,candidate,
P000820,Chris Mullin,904.0,https://cdn.nba.com/headshots/nba/latest/1040x760/904.png,candidate,
P004165,Scottie Pippen*,937.0,https://cdn.nba.com/headshots/nba/latest/1040x760/937.png,candidate,
P004164,Scottie Pippen,937.0,https://cdn.nba.com/headshots/nba/latest/1040x760/937.png,candidate,
P000129,Allen Iverson,947.0,https://cdn.nba.com/headshots/nba/latest/1040x760/947.png,candidate,
P000130,Allen Iverson*,947.0,https://cdn.nba.com/headshots/nba/latest/1040x760/947.png,candidate,
P003845,Ray Allen*,951.0,https://cdn.nba.com/headshots/nba/latest/1040x760/951.png,candidate,
P003844,Ray Allen,951.0,https://cdn.nba.com/headshots/nba/latest/1040x760/951.png,candidate,
P004331,Steve Nash*,959.0,https://cdn.nba.com/headshots/nba/latest/1040x760/959.png,candidate,
P004330,Steve Nash,959.0,https://cdn.nba.com/headshots/nba/latest/1040x760/959.png,candidate,
P002885,Kobe Bryant*,977.0,https://cdn.nba.com/headshots/nba/latest/1040x760/977.png,candidate,
P002884,Kobe Bryant,977.0,https://cdn.nba.com/headshots/nba/latest/1040x760/977.png,candidate,
