Player_ID,Player,Season,SeasonEndYear,Statistic,Value,Season_Percentile
hal-greer,Hal Greer,1967-68,1968,2P_pct,0.477859778597786,83.33333333333333
hank-finkel,Hank Finkel,1967-68,1968,2P_pct,0.491869918699187,91.33333333333333
happy-hairston,Happy Hairston,1967-68,1968,2P_pct,0.4873353596757852,88.0
henry-akin,Henry Akin,1967-68,1968,2P_pct,0.3357664233576642,7.333333333333333
howard-komives,Howard Komives,1967-68,1968,2P_pct,0.3692551505546751,14.666666666666666
jack-marin,Jack Marin,1967-68,1968,2P_pct,0.4603004291845493,73.33333333333333
jay-miller,Jay Miller,1967-68,1968,2P_pct,0.2580645161290322,3.3333333333333335
jeff-mullins,Jeff Mullins,1967-68,1968,2P_pct,0.4385334291876347,54.666666666666664
jerry-lucas,Jerry Lucas,1967-68,1968,2P_pct,0.5194709772226305,98.0
jerry-sloan,Jerry Sloan,1967-68,1968,2P_pct,0.3847758081334723,19.333333333333332
jerry-west,Jerry West,1967-68,1968,2P_pct,0.5140388768898488,97.33333333333333
jim-barnes,Jim Barnes,1967-68,1968,2P_pct,0.4428857715430861,61.333333333333336
jim-barnett,Jim Barnett,1967-68,1968,2P_pct,0.3925438596491228,23.333333333333332
jim-burns,Jim Burns,1967-68,1968,2P_pct,0.2857142857142857,4.666666666666667
jim-caldwell,Jim Caldwell,1967-68,1968,2P_pct,0.0,0.3333333333333333
jim-davis,Jim Davis,1967-68,1968,2P_pct,0.4388489208633093,55.333333333333336
jim-fox,Jim Fox,1967-68,1968,2P_pct,0.4099378881987577,32.666666666666664
jim-king,Jim King,1967-68,1968,2P_pct,0.425,44.0
jim-reid,Jim Reid,1967-68,1968,2P_pct,0.5,95.33333333333333
jim-ware,Jim Ware,1967-68,1968,2P_pct,0.2577319587628865,2.6666666666666665
jim-washington,Jim Washington,1967-68,1968,2P_pct,0.4568306010928962,70.66666666666667
jimmy-walker,Jimmy Walker,1967-68,1968,2P_pct,0.3942701227830832,25.333333333333332
joe-caldwell,Joe Caldwell,1967-68,1968,2P_pct,0.4626743232157506,76.0
joe-ellis,Joe Ellis,1967-68,1968,2P_pct,0.3675496688741722,13.333333333333334
joe-strawder,Joe Strawder,1967-68,1968,2P_pct,0.4517543859649123,66.0
john-barnhill,John Barnhill,1967-68,1968,2P_pct,0.4214285714285714,42.0
john-block,John Block,1967-68,1968,2P_pct,0.423121387283237,42.666666666666664
john-havlicek,John Havlicek,1967-68,1968,2P_pct,0.4294003868471953,46.0
john-tresvant,John Tresvant,1967-68,1968,2P_pct,0.4567474048442906,70.0
john-wetzel,John Wetzel,1967-68,1968,2P_pct,0.4369747899159664,52.666666666666664
johnny-egan,Johnny Egan,1967-68,1968,2P_pct,0.3927710843373494,24.0
johnny-green,Johnny Green,1967-68,1968,2P_pct,0.4585798816568047,72.0
johnny-jones,Johnny Jones,1967-68,1968,2P_pct,0.3399209486166007,8.666666666666666
jon-mcglocklin,Jon McGlocklin,1967-68,1968,2P_pct,0.4174372523117569,38.666666666666664
keith-erickson,Keith Erickson,1967-68,1968,2P_pct,0.401063829787234,30.666666666666668
ken-wilburn,Ken Wilburn,1967-68,1968,2P_pct,0.5555555555555556,99.33333333333333
kevin-loughery,Kevin Loughery,1967-68,1968,2P_pct,0.4063886424134871,32.0
larry-costello,Larry Costello,1967-68,1968,2P_pct,0.4527027027027027,66.66666666666667
larry-siegfried,Larry Siegfried,1967-68,1968,2P_pct,0.4149443561208267,36.0
len-chappell,Len Chappell,1967-68,1968,2P_pct,0.5131004366812227,96.66666666666667
lenny-wilkens,Lenny Wilkens,1967-68,1968,2P_pct,0.4382022471910112,54.0
leroy-ellis,Leroy Ellis,1967-68,1968,2P_pct,0.475,81.0
lou-hudson,Lou Hudson,1967-68,1968,2P_pct,0.454,68.0
luke-jackson,Luke Jackson,1967-68,1968,2P_pct,0.4325782092772384,48.666666666666664
mal-graham,Mal Graham,1967-68,1968,2P_pct,0.4301470588235294,47.333333333333336
matt-guokas,Matt Guokas,1967-68,1968,2P_pct,0.4834605597964376,86.66666666666667
mccoy-mclemore,McCoy McLemore,1967-68,1968,2P_pct,0.3978723404255319,28.0
mel-counts,Mel Counts,1967-68,1968,2P_pct,0.4752475247524752,82.0
nate-bowman,Nate Bowman,1967-68,1968,2P_pct,0.3880597014925373,21.333333333333332
nate-thurmond,Nate Thurmond,1967-68,1968,2P_pct,0.4111948331539289,33.333333333333336
neil-johnson,Neil Johnson,1967-68,1968,2P_pct,0.4150943396226415,36.666666666666664
nick-jones,Nick Jones,1967-68,1968,2P_pct,0.3706896551724138,15.333333333333334
oscar-robertson,Oscar Robertson,1967-68,1968,2P_pct,0.4996214988644966,94.0
pat-riley,Pat Riley,1967-68,1968,2P_pct,0.3787878787878788,16.666666666666668
paul-long,Paul Long,1967-68,1968,2P_pct,0.4509803921568627,64.66666666666667
paul-silas,Paul Silas,1967-68,1968,2P_pct,0.4580941446613088,71.33333333333333
phil-jackson,Phil Jackson,1967-68,1968,2P_pct,0.4,29.666666666666668
plummer-lott,Plummer Lott,1967-68,1968,2P_pct,0.3108108108108108,6.0
ray-scott,Ray Scott,1967-68,1968,2P_pct,0.4121110176619008,34.666666666666664
reggie-harding,Reggie Harding,1967-68,1968,2P_pct,0.3380281690140845,8.0
rick-weitzman,Rick Weitzman,1967-68,1968,2P_pct,0.2608695652173913,4.0
rod-thorn,Rod Thorn,1967-68,1968,2P_pct,0.4514970059880239,65.33333333333333
roland-west,Roland West,1967-68,1968,2P_pct,0.4,29.666666666666668
ron-filipek,Ron Filipek,1967-68,1968,2P_pct,0.3829787234042553,18.666666666666668
rudy-larusso,Rudy LaRusso,1967-68,1968,2P_pct,0.4334053275737941,50.0
sam-jones,Sam Jones,1967-68,1968,2P_pct,0.4606824925816024,74.0
sonny-dove,Sonny Dove,1967-68,1968,2P_pct,0.2933333333333333,5.333333333333333
stan-mckenzie,Stan McKenzie,1967-68,1968,2P_pct,0.4010989010989011,31.333333333333332
terry-dischinger,Terry Dischinger,1967-68,1968,2P_pct,0.49435382685069,92.66666666666667
toby-kimball,Toby Kimball,1967-68,1968,2P_pct,0.3959731543624161,26.0
tom-hawkins,Tom Hawkins,1967-68,1968,2P_pct,0.4993581514762516,93.33333333333333
tom-meschery,Tom Meschery,1967-68,1968,2P_pct,0.4692460317460317,80.0
tom-sanders,Tom Sanders,1967-68,1968,2P_pct,0.4283646888567294,45.333333333333336
tom-thacker,Tom Thacker,1967-68,1968,2P_pct,0.4191176470588235,39.333333333333336
tom-van-arsdale,Tom Van Arsdale,1967-68,1968,2P_pct,0.3871559633027523,20.666666666666668
tom-workman,Tom Workman,1967-68,1968,2P_pct,0.475,81.0
tommy-kron,Tommy Kron,1967-68,1968,2P_pct,0.396280400572246,26.666666666666668
tyrone-britt,Tyrone Britt,1967-68,1968,2P_pct,0.3823529411764705,18.0
wali-jones,Wali Jones,1967-68,1968,2P_pct,0.3971153846153846,27.333333333333332
walt-bellamy,Walt Bellamy,1967-68,1968,2P_pct,0.5413135593220338,98.66666666666667
walt-frazier,Walt Frazier,1967-68,1968,2P_pct,0.4507042253521127,64.0
walt-hazzard,Walt Hazzard,1967-68,1968,2P_pct,0.441034897713598,57.333333333333336
walt-wesley,Walt Wesley,1967-68,1968,2P_pct,0.4653465346534653,77.33333333333333
wayne-embry,Wayne Embry,1967-68,1968,2P_pct,0.3995859213250518,28.666666666666668
willis-reed,Willis Reed,1967-68,1968,2P_pct,0.4895988112927191,90.0
wilt-chamberlain,Wilt Chamberlain,1967-68,1968,2P_pct,0.5947712418300654,100.0
zelmo-beaty,Zelmo Beaty,1967-68,1968,2P_pct,0.4877862595419847,88.66666666666667
adrian-smith,Adrian Smith,1968-69,1969,2P_pct,0.4323843416370106,53.89221556886228
al-attles,Al Attles,1968-69,1969,2P_pct,0.4512534818941504,72.45508982035928
al-hairston,Al Hairston,1968-69,1969,2P_pct,0.3333333333333333,7.18562874251497
al-tucker,Al Tucker,1968-69,1969,2P_pct,0.446229913473424,66.46706586826348
archie-clark,Archie Clark,1968-69,1969,2P_pct,0.4784482758620689,89.22155688622755
art-harris,Art Harris,1968-69,1969,2P_pct,0.3946869070208729,26.94610778443114
art-williams,Art Williams,1968-69,1969,2P_pct,0.3834459459459459,20.95808383233533
bailey-howell,Bailey Howell,1968-69,1969,2P_pct,0.4868735083532219,92.81437125748504
barry-clemens,Barry Clemens,1968-69,1969,2P_pct,0.3742038216560509,14.970059880239521
barry-orms,Barry Orms,1968-69,1969,2P_pct,0.3089430894308943,5.389221556886228
bill-bradley,Bill Bradley,1968-69,1969,2P_pct,0.4293248945147679,50.89820359281437
bill-bridges,Bill Bridges,1968-69,1969,2P_pct,0.4529032258064516,74.25149700598803
bill-dinwiddie,Bill Dinwiddie,1968-69,1969,2P_pct,0.3522727272727273,10.778443113772456
bill-hewitt,Bill Hewitt,1968-69,1969,2P_pct,0.4526515151515151,73.65269461077844
bill-hosket,Bill Hosket,1968-69,1969,2P_pct,0.4308943089430894,53.293413173652695
bill-russell,Bill Russell,1968-69,1969,2P_pct,0.4325581395348837,54.49101796407186
bill-turner,Bill Turner,1968-69,1969,2P_pct,0.4149532710280373,38.32335329341317
billy-cunningham,Billy Cunningham,1968-69,1969,2P_pct,0.4256912442396313,47.30538922155689
bob-allen,Bob Allen,1968-69,1969,2P_pct,0.3255813953488372,6.586826347305389
bob-boozer,Bob Boozer,1968-69,1969,2P_pct,0.4807272727272727,89.82035928143712
bob-ferry,Bob Ferry,1968-69,1969,2P_pct,0.3571428571428571,11.676646706586826
bob-kauffman,Bob Kauffman,1968-69,1969,2P_pct,0.4415322580645161,62.275449101796404
bob-love,Bob Love,1968-69,1969,2P_pct,0.3970588235294117,28.74251497005988
bob-quick,Bob Quick,1968-69,1969,2P_pct,0.410958904109589,36.52694610778443
bob-rule,Bob Rule,1968-69,1969,2P_pct,0.4688821752265861,84.4311377245509
bob-warlick,Bob Warlick,1968-69,1969,2P_pct,0.418467583497053,41.31736526946108
bob-weiss,Bob Weiss,1968-69,1969,2P_pct,0.3787575150300601,17.365269461077844
bobby-lewis,Bobby Lewis,1968-69,1969,2P_pct,0.3896551724137931,23.952095808383234
bud-olsen,Bud Olsen,1968-69,1969,2P_pct,0.3571428571428571,11.676646706586826
cazzie-russell,Cazzie Russell,1968-69,1969,2P_pct,0.4502487562189055,71.8562874251497
charlie-paulk,Charlie Paulk,1968-69,1969,2P_pct,0.2261904761904762,2.395209580838323
chet-walker,Chet Walker,1968-69,1969,2P_pct,0.4838427947598253,91.01796407185628
clem-haskins,Clem Haskins,1968-69,1969,2P_pct,0.4211764705882353,43.712574850299404
cliff-anderson,Cliff Anderson,1968-69,1969,2P_pct,0.4074074074074074,33.23353293413174
cliff-williams,Cliff Williams,1968-69,1969,2P_pct,0.2222222222222222,1.4970059880239521
clyde-lee,Clyde Lee,1968-69,1969,2P_pct,0.3976261127596439,29.34131736526946
connie-dierking,Connie Dierking,1968-69,1969,2P_pct,0.4431818181818182,64.07185628742515
craig-raymond,Craig Raymond,1968-69,1969,2P_pct,0.34375,9.580838323353293
dale-schlueter,Dale Schlueter,1968-69,1969,2P_pct,0.4331210191082802,55.08982035928144
darrall-imhoff,Darrall Imhoff,1968-69,1969,2P_pct,0.4704890387858347,86.82634730538922
dave-bing,Dave Bing,1968-69,1969,2P_pct,0.42534504391468,46.10778443113772
dave-debusschere,Dave DeBusschere,1968-69,1969,2P_pct,0.443859649122807,65.26946107784431
dave-gambee,Dave Gambee,1968-69,1969,2P_pct,0.4516129032258064,73.05389221556887
dave-lattin,Dave Lattin,1968-69,1969,2P_pct,0.4098360655737705,34.73053892215569
dave-newmark,Dave Newmark,1968-69,1969,2P_pct,0.3894736842105263,23.353293413173652
dennis-hamilton,Dennis Hamilton,1968-69,1969,2P_pct,0.5522388059701493,99.40119760479043
dick-barnett,Dick Barnett,1968-69,1969,2P_pct,0.4631147540983606,80.83832335329342
dick-cunningham,Dick Cunningham,1968-69,1969,2P_pct,0.4246987951807229,45.50898203592814
dick-snyder,Dick Snyder,1968-69,1969,2P_pct,0.4716312056737589,88.02395209580838
dick-van-arsdale,Dick Van Arsdale,1968-69,1969,2P_pct,0.4415584415584415,62.874251497005986
don-chaney,Don Chaney,1968-69,1969,2P_pct,0.3185840707964602,5.9880239520958085
don-kojis,Don Kojis,1968-69,1969,2P_pct,0.434260429835651,56.287425149700596
don-may,Don May,1968-69,1969,2P_pct,0.3632286995515695,13.77245508982036
don-nelson,Don Nelson,1968-69,1969,2P_pct,0.4850843060959792,91.61676646706587
don-ohl,Don Ohl,1968-69,1969,2P_pct,0.4273029966703662,49.70059880239521
dorie-murrey,Dorie Murrey,1968-69,1969,2P_pct,0.3865979381443299,21.55688622754491
doug-sims,Doug Sims,1968-69,1969,2P_pct,0.4,29.940119760479043
dwight-waller,Dwight Waller,1968-69,1969,2P_pct,0.2222222222222222,1.4970059880239521
earl-monroe,Earl Monroe,1968-69,1969,2P_pct,0.4403919433859554,59.880239520958085
ed-biedenbach,Ed Biedenbach,1968-69,1969,2P_pct,0.0,0.0
ed-manning,Ed Manning,1968-69,1969,2P_pct,0.4479166666666667,68.26347305389221
eddie-miles,Eddie Miles,1968-69,1969,2P_pct,0.4486266531027467,68.8622754491018
elgin-baylor,Elgin Baylor,1968-69,1969,2P_pct,0.4473039215686274,67.66467065868264
elvin-hayes,Elvin Hayes,1968-69,1969,2P_pct,0.446685878962536,67.06586826347305
em-bryant,Em Bryant,1968-69,1969,2P_pct,0.4036885245901639,31.137724550898202
erwin-mueller,Erwin Mueller,1968-69,1969,2P_pct,0.375,15.868263473053892
flynn-robinson,Flynn Robinson,1968-69,1969,2P_pct,0.4334257975034674,55.68862275449102
fred-foster,Fred Foster,1968-69,1969,2P_pct,0.3834196891191709,20.35928143712575
fred-hetzel,Fred Hetzel,1968-69,1969,2P_pct,0.4355300859598854,58.08383233532934
freddie-crawford,Freddie Crawford,1968-69,1969,2P_pct,0.4647577092511013,82.03592814371258
gail-goodrich,Gail Goodrich,1968-69,1969,2P_pct,0.411225658648339,37.125748502994014
gary-gregor,Gary Gregor,1968-69,1969,2P_pct,0.4153686396677051,39.52095808383233
george-lehmann,George Lehmann,1968-69,1969,2P_pct,0.3880597014925373,22.15568862275449
george-wilson,George Wilson,1968-69,1969,2P_pct,0.4102564102564102,35.92814371257485
greg-smith,Greg Smith,1968-69,1969,2P_pct,0.4502446982055464,71.25748502994011
gus-johnson,Gus Johnson,1968-69,1969,2P_pct,0.459079283887468,79.04191616766467
guy-rodgers,Guy Rodgers,1968-69,1969,2P_pct,0.377030162412993,16.766467065868262
hal-greer,Hal Greer,1968-69,1969,2P_pct,0.4589341692789969,78.44311377245509
hank-finkel,Hank Finkel,1968-69,1969,2P_pct,0.4414414414414414,61.67664670658683
happy-hairston,Happy Hairston,1968-69,1969,2P_pct,0.4686118479221927,83.83233532934132
harry-barnes,Harry Barnes,1968-69,1969,2P_pct,0.28125,4.191616766467066
howard-komives,Howard Komives,1968-69,1969,2P_pct,0.3891170431211499,22.75449101796407
jack-marin,Jack Marin,1968-69,1969,2P_pct,0.4553651938683498,76.04790419161677
jay-carty,Jay Carty,1968-69,1969,2P_pct,0.3820224719101123,19.161676646706585
jay-miller,Jay Miller,1968-69,1969,2P_pct,0.2,0.5988023952095808
jeff-mullins,Jeff Mullins,1968-69,1969,2P_pct,0.4594594594594595,79.64071856287426
jerry-lucas,Jerry Lucas,1968-69,1969,2P_pct,0.551142005958292,98.80239520958084
jerry-sloan,Jerry Sloan,1968-69,1969,2P_pct,0.4170940170940171,40.7185628742515
jerry-west,Jerry West,1968-69,1969,2P_pct,0.4714532871972318,87.42514970059881
jim-barnes,Jim Barnes,1968-69,1969,2P_pct,0.4406130268199233,61.07784431137725
jim-barnett,Jim Barnett,1968-69,1969,2P_pct,0.4254345837145471,46.706586826347305
jim-davis,Jim Davis,1968-69,1969,2P_pct,0.4665492957746479,83.23353293413173
jim-fox,Jim Fox,1968-69,1969,2P_pct,0.4697193500738552,85.02994011976048
jim-king,Jim King,1968-69,1969,2P_pct,0.3477157360406091,10.179640718562874
jim-washington,Jim Washington,1968-69,1969,2P_pct,0.4301075268817204,52.69461077844311
jimmy-walker,Jimmy Walker,1968-69,1969,2P_pct,0.4656716417910447,82.63473053892216
joe-caldwell,Joe Caldwell,1968-69,1969,2P_pct,0.5072332730560579,95.80838323353294
joe-ellis,Joe Ellis,1968-69,1969,2P_pct,0.3951011714589989,27.54491017964072
joe-kennedy,Joe Kennedy,1968-69,1969,2P_pct,0.3945578231292517,26.347305389221557
john-barnhill,John Barnhill,1968-69,1969,2P_pct,0.4342857142857143,56.88622754491018
john-block,John Block,1968-69,1969,2P_pct,0.4222431668237512,44.31137724550898
john-havlicek,John Havlicek,1968-69,1969,2P_pct,0.4049151550614394,31.736526946107784
john-trapp,John Trapp,1968-69,1969,2P_pct,0.3625,12.574850299401197
john-tresvant,John Tresvant,1968-69,1969,2P_pct,0.4634146341463415,81.437125748503
johnny-egan,Johnny Egan,1968-69,1969,2P_pct,0.4120603015075377,37.724550898203596
johnny-green,Johnny Green,1968-69,1969,2P_pct,0.5177304964539007,97.60479041916167
jon-mcglocklin,Jon McGlocklin,1968-69,1969,2P_pct,0.487481590574374,93.41317365269461
keith-erickson,Keith Erickson,1968-69,1969,2P_pct,0.4197138314785373,42.51497005988024
ken-wilburn,Ken Wilburn,1968-69,1969,2P_pct,0.375,15.868263473053892
kevin-loughery,Kevin Loughery,1968-69,1969,2P_pct,0.4382640586797066,59.2814371257485
larry-siegfried,Larry Siegfried,1968-69,1969,2P_pct,0.3802133850630456,17.964071856287426
len-chappell,Len Chappell,1968-69,1969,2P_pct,0.4540059347181009,75.44910179640719
lenny-wilkens,Lenny Wilkens,1968-69,1969,2P_pct,0.4404924760601915,60.47904191616767
leroy-ellis,Leroy Ellis,1968-69,1969,2P_pct,0.4345351043643263,57.48502994011976
lou-hudson,Lou Hudson,1968-69,1969,2P_pct,0.4920962199312714,94.0119760479042
loy-petersen,Loy Petersen,1968-69,1969,2P_pct,0.4036697247706422,30.538922155688624
luke-jackson,Luke Jackson,1968-69,1969,2P_pct,0.4367469879518072,58.68263473053892
mal-graham,Mal Graham,1968-69,1969,2P_pct,0.2363636363636363,2.9940119760479043
matt-guokas,Matt Guokas,1968-69,1969,2P_pct,0.4259259259259259,47.90419161676647
mccoy-mclemore,McCoy McLemore,1968-69,1969,2P_pct,0.3905817174515235,24.550898203592816
mel-counts,Mel Counts,1968-69,1969,2P_pct,0.4498269896193771,70.65868263473054
mike-riordan,Mike Riordan,1968-69,1969,2P_pct,0.3402777777777778,8.383233532934131
nate-bowman,Nate Bowman,1968-69,1969,2P_pct,0.3628318584070796,13.173652694610778
nate-thurmond,Nate Thurmond,1968-69,1969,2P_pct,0.4096126255380201,34.131736526946106
neil-johnson,Neil Johnson,1968-69,1969,2P_pct,0.4809782608695652,90.41916167664671
oscar-robertson,Oscar Robertson,1968-69,1969,2P_pct,0.4855662472242783,92.21556886227545
otto-moore,Otto Moore,1968-69,1969,2P_pct,0.4430147058823529,63.47305389221557
pat-frink,Pat Frink,1968-69,1969,2P_pct,0.3401360544217687,7.7844311377245505
pat-riley,Pat Riley,1968-69,1969,2P_pct,0.4056224899598393,32.33532934131737
paul-silas,Paul Silas,1968-69,1969,2P_pct,0.4191304347826087,41.91616766467066
phil-jackson,Phil Jackson,1968-69,1969,2P_pct,0.4285714285714285,50.29940119760479
plummer-lott,Plummer Lott,1968-69,1969,2P_pct,0.2575757575757575,3.592814371257485
ray-scott,Ray Scott,1968-69,1969,2P_pct,0.4155005382131324,40.119760479041915
rich-johnson,Rich Johnson,1968-69,1969,2P_pct,0.3815789473684211,18.562874251497007
rich-niemann,Rich Niemann,1968-69,1969,2P_pct,0.4150943396226415,38.92215568862275
richie-guerin,Richie Guerin,1968-69,1969,2P_pct,0.4234234234234234,44.91017964071856
rick-adelman,Rick Adelman,1968-69,1969,2P_pct,0.3942093541202672,25.748502994011975
rod-knowles,Rod Knowles,1968-69,1969,2P_pct,0.2857142857142857,4.790419161676646
rod-thorn,Rod Thorn,1968-69,1969,2P_pct,0.4628975265017668,80.23952095808383
ron-williams,Ron Williams,1968-69,1969,2P_pct,0.419753086419753,43.11377245508982
rudy-larusso,Rudy LaRusso,1968-69,1969,2P_pct,0.4099332839140104,35.32934131736527
sam-jones,Sam Jones,1968-69,1969,2P_pct,0.4496826835902085,70.05988023952096
sam-williams,Sam Williams,1968-69,1969,2P_pct,0.3421052631578947,8.982035928143713
shaler-halimon,Shaler Halimon,1968-69,1969,2P_pct,0.4489795918367347,69.46107784431138
skip-harlicka,Skip Harlicka,1968-69,1969,2P_pct,0.4555555555555555,76.64670658682634
sonny-dove,Sonny Dove,1968-69,1969,2P_pct,0.47,85.62874251497006
stan-mckenzie,Stan McKenzie,1968-69,1969,2P_pct,0.4271844660194174,48.50299401197605
stu-lantz,Stu Lantz,1968-69,1969,2P_pct,0.4564315352697095,77.24550898203593
terry-dischinger,Terry Dischinger,1968-69,1969,2P_pct,0.5146198830409356,97.0059880239521
toby-kimball,Toby Kimball,1968-69,1969,2P_pct,0.4450651769087523,65.86826347305389
tom-boerwinkle,Tom Boerwinkle,1968-69,1969,2P_pct,0.3826714801444043,19.760479041916167
tom-hawkins,Tom Hawkins,1968-69,1969,2P_pct,0.4989154013015184,94.61077844311377
tom-meschery,Tom Meschery,1968-69,1969,2P_pct,0.4533856722276742,74.8502994011976
tom-sanders,Tom Sanders,1968-69,1969,2P_pct,0.4297520661157025,51.49700598802395
tom-van-arsdale,Tom Van Arsdale,1968-69,1969,2P_pct,0.4436334144363341,64.67065868263474
tom-workman,Tom Workman,1968-69,1969,2P_pct,0.4074074074074074,33.23353293413174
tommy-kron,Tommy Kron,1968-69,1969,2P_pct,0.3924731182795699,25.149700598802394
wali-jones,Wali Jones,1968-69,1969,2P_pct,0.4298507462686567,52.09580838323353
walt-bellamy,Walt Bellamy,1968-69,1969,2P_pct,0.5104261106074343,96.40718562874251
walt-frazier,Walt Frazier,1968-69,1969,2P_pct,0.5047528517110266,95.20958083832335
walt-hazzard,Walt Hazzard,1968-69,1969,2P_pct,0.3970080552359033,28.143712574850298
walt-wesley,Walt Wesley,1968-69,1969,2P_pct,0.4588014981273408,77.8443113772455
wayne-embry,Wayne Embry,1968-69,1969,2P_pct,0.4272930648769575,49.10179640718563
wes-unseld,Wes Unseld,1968-69,1969,2P_pct,0.4760312151616499,88.62275449101796
willis-reed,Willis Reed,1968-69,1969,2P_pct,0.5210954848260547,98.20359281437126
wilt-chamberlain,Wilt Chamberlain,1968-69,1969,2P_pct,0.5832575068243858,100.0
zaid-abdul-aziz,Zaid Abdul-Aziz,1968-69,1969,2P_pct,0.3692307692307692,14.37125748502994
zelmo-beaty,Zelmo Beaty,1968-69,1969,2P_pct,0.4700239808153477,86.22754491017965
